Recipe_id,Recipe,Ingredients,Link,Cuisine,Easy
537,Copycat Chili's Instant Pot Baby Back Ribs,"['barbecue sauce', 'rack baby silverskin', 'sugar', 'cayenne', 'apple cider vinegar', 'liquid smoke', 'adobo sauce', 'onion', 'orange juice', 'chili']",https://tasty.co/recipe/copycat-chilis-instant-pot-baby-back-ribs,american,No
540,6-Minute Microwave Lasagna,"['lasagna noodle', 'blend', 'basil', 'hot', 'baby spinach', 'milk ricotta', 'marinara sauce', 'leaf', 'cheese']",https://tasty.co/recipe/6-minute-microwave-lasagna,italian,Yes
540,6-Minute Microwave Lasagna,"['lasagna noodle', 'blend', 'basil', 'hot', 'baby spinach', 'milk ricotta', 'marinara sauce', 'leaf', 'cheese']",https://tasty.co/recipe/6-minute-microwave-lasagna,american,Yes
543,Guatemalan Paches As Made By Erwin Perez,"['pork lard', 'allspice', 'roll', 'pasilla chile', 'leaf banana leaf rectangle', 'sesame seed', 'guajillo chile', 'onion', 'garlic', 'pork shoulder', 'corn', 'tomatilloes', 'tomato', 'pepitas', 'annatto paste', 'russet potato']",https://tasty.co/recipe/guatemalan-paches-as-made-by-erwin-perez,latin_american,No
544,Cubano Sliders,"['butter', 'cumin', ' garlic', 'slider roll', 'pork', 'lime juice lime', 'salami', 'oil', 'orange juice orange', 'mustard', 'tenderloin', 'oregano', 'pickle', 'cheese']",https://tasty.co/recipe/cubano-sliders,latin_american,No
548,Crispy Chorizo & Cheese Taco-Quesadillas With Simple Salsa,"['cumin', 'vinegar', 'girl tomato', 'pork', 'oregano', 'chili', 'lemon', 'corn tortilla', 'paprika', 'mozzarella', 'queso', 'cheddar', 'coriander', 'pickle', 'oil', 'garlic', 'chorizo', 'cinnamon', 'bell pepper']",https://tasty.co/recipe/crispy-chorizo-cheese-taco-quesadillas-with-simple-salsa,latin_american,No
548,Crispy Chorizo & Cheese Taco-Quesadillas With Simple Salsa,"['cumin', 'vinegar', 'girl tomato', 'pork', 'oregano', 'chili', 'lemon', 'corn tortilla', 'paprika', 'mozzarella', 'queso', 'cheddar', 'coriander', 'pickle', 'oil', 'garlic', 'chorizo', 'cinnamon', 'bell pepper']",https://tasty.co/recipe/crispy-chorizo-cheese-taco-quesadillas-with-simple-salsa,latin_american,No
550,Fried Carrot Cake,"['spring onion', 'chicken stock', 'oil', 'chai poh', 'daikon', 'garlic', 'rice flour', 'chilli paste', 'light', 'egg', 'tapioca flour']",https://tasty.co/recipe/fried-carrot-cake,chinese,No
551,Cubano Sandwiches,"['butter', 'cumin', ' garlic', 'cuban bread', 'lime', 'sweet', 'salami', 'oil', 'oregano', 'pork shoulder', 'mustard', 'orange juice', 'pickle', 'cheese']",https://tasty.co/recipe/cubano-sandwiches,latin_american,No
552,Mac 'N' Cheese Waffle Burgers,"['butter', 'vinegar', 'milk', 'iceberg lettuce', 'ketchup', 'bacon', 'mayonnaise', 'beef patty', 'Garlic Powder', 'Mac Cheese', 'onion', 'flour', 'cheese', 'relish', 'cayenne', 'pickle', 'egg']",https://tasty.co/recipe/mac-n-cheese-waffle-burgers,american,No
553,Garlic And Dill Pesto Grilled Cheese,"['lemon', 'dill', 'frond', 'walnut', 'Cabot Garlic Dill Cheddar Cheese', 'cabot butter', 'parsley leaf', 'sourdough bread', 'oil', 'garlic']",https://tasty.co/recipe/garlic-and-dill-pesto-grilled-cheese,american,No
554,Flammkuchen Bread Bowl,"['butter', 'heavy cream', 'onion', 'loaf bread dark', 'bacon pancetta', 'cheese']",https://tasty.co/recipe/flammkuchen-bread-bowl,german,No
556,Wild Rice Casserole,"['butter', 'rice medley', 'celery', 'parsley', 'onion', 'flour', 'garlic', 'carrot', 'stock']",https://tasty.co/recipe/wild-rice-casserole,american,No
557,Basic Turkey Meatballs,"['pasta', 'parsley', 'onion', 'oil', 'garlic', 'turkey', 'panko breadcrumb', 'egg', 'cheese']",https://tasty.co/recipe/basic-turkey-meatballs,italian,No
558,Muffin Tin Meatloaf,"['beef', 'ketchup', 'parsley', 'milk', 'onion', 'oil', 'garlic', 'panko breadcrumb', 'worcestershire sauce', 'egg']",https://tasty.co/recipe/muffin-tin-meatloaf,american,No
559,Kimchi Quesadilla,"['butter', 'flour tortilla', 'kimchi', 'corn', 'oil', 'cheese']",https://tasty.co/recipe/kimchi-quesadilla,korean,Yes
559,Kimchi Quesadilla,"['butter', 'flour tortilla', 'kimchi', 'corn', 'oil', 'cheese']",https://tasty.co/recipe/kimchi-quesadilla,american,Yes
560,Boozy Cheese On Toast (Welsh Rarebit),"['butter', 'beer', 'bread', 'mustard', 'worcestershire sauce', 'mature cheddar welsh']",https://tasty.co/recipe/boozy-cheese-on-toast-welsh-rarebit,british,Yes
560,Boozy Cheese On Toast (Welsh Rarebit),"['butter', 'beer', 'bread', 'mustard', 'worcestershire sauce', 'mature cheddar welsh']",https://tasty.co/recipe/boozy-cheese-on-toast-welsh-rarebit,american,Yes
562,Reuben Sandwich,"['butter', 'beef', 'paprika', 'suerkraut', 'ketchup', 'mayonnaise', 'mustard', 'pickle relish', 'worcestershire sauce', 'rye sandwich bread', 'cheese']",https://tasty.co/recipe/reuben-sandwich,american,No
566,Instant Pot Chicken Noodle Soup,"['egg noodle', 'chicken stock', 'onion', 'celery stalk', 'oil', 'cracker', 'garlic', 'carrot', 'rotisserie chicken', 'thyme']",https://tasty.co/recipe/instant-pot-chicken-noodle-soup,american,No
567,Primanti's Sandwich From Pittsburgh,"['capicola', 'bread', 'coleslaw', 'tomato', 'fry', 'cheese']",https://tasty.co/recipe/primantis-sandwich-from-pittsburgh,american,Yes
569,Korean Rice Balls (Jumeokbap),"['nori', 'oil', 'beef', 'oil', 'sesame seed', 'sushi rice', 'onion', 'garlic', 'brown sugar']",https://tasty.co/recipe/korean-rice-balls-jumeokbap,korean,Yes
575,Pollock Roe Rice As Made By Blackpink's Jennie,"['egg yolk', 'onion', 'hot rice', 'pollock roe', 'avocado', 'oil']",https://tasty.co/recipe/pollock-roe-rice-as-made-by-blackpinks-jennie,korean,Yes
576,60-Minute Lasagna,"['oil', 'egg yolk', 'lasagna noodle', 'sausage', 'thyme leaf', 'parsley', 'onion', 'garlic', 'baby spinach', 'milk ricotta', 'marinara sauce', 'mozzarella', 'basil leaf', 'cheese']",https://tasty.co/recipe/60-minute-lasagna,italian,No
576,60-Minute Lasagna,"['oil', 'egg yolk', 'lasagna noodle', 'sausage', 'thyme leaf', 'parsley', 'onion', 'garlic', 'baby spinach', 'milk ricotta', 'marinara sauce', 'mozzarella', 'basil leaf', 'cheese']",https://tasty.co/recipe/60-minute-lasagna,american,No
578,Birria Tacos,"['beef rib', 'oil', 'cilantro', 'oregano', 'queso oaxaca', 'banana leaf', 'apple cider vinegar', 'cinnamon stick', 'morita chile', 'corn tortilla', 'guajillo chile', 'ancho chile', 'onion', 'beef chuck roast', 'bay leaf', 'coriander seed', 'rom tomato', 'Lime wedge', 'bell pepper']",https://tasty.co/recipe/birria-tacos,latin_american,No
580,Old Fashioned Burger,"['butter', 'beef', 'beefsteak tomato', 'onion half moon', 'burger bun', 'sesame seed', 'dijon', 'coriander', 'oil', 'bitter', 'mustard', 'orange', 'rye whiskey', 'iceberg lettuce', 'egg', 'cheese']",https://tasty.co/recipe/old-fashioned-burger,american,No
582,Los Angeles Dog,"['bun', 'onion', 'poblano', 'oil', 'mayonnaise', 'mustard', 'beef dog bacon']",https://tasty.co/recipe/los-angeles-dog,american,Yes
585,20-Minute Crispy Pork Dumplings,"['cornstarch', 'wine', 'egg', 'vinegar', 'sesame', 'pork', 'sesame seed', 'ginger', 'flour', 'oil', 'cabbage', 'chile crisp', 'scallion', 'wrapper', 'brown sugar', 'soy sauce']",https://tasty.co/recipe/20-minute-crispy-pork-dumplings,chinese,Yes
587,Pad Thai Carbonara,"['turnip', 'bean sprout', 'onion chive', 'thai chile', 'yolk', 'lime', 'pork', 'shallot', 'peanut', 'rice noodle', 'oil', 'garlic', 'palm sugar', 'tamarind paste', 'tofu', 'egg']",https://tasty.co/recipe/pad-thai-carbonara,thai,Yes
589,Summer BBQ Board,"['butter', 'pineapple', 'coleslaw', 'buttermilk', 'honey', 'cilantro', 'chile lime', 'corn', 'kielbasa', 'barbecue', 'pickle chip', 'heavy cream', 'apple cider vinegar', 'watermelon', 'mayonnaise', 'rib', 'cola', 'macaroni salad', 'self', 'serrano', 'cornbread', 'lime juice', 'cheese', 'seedless', 'bean', 'worcestershire', 'brisket', 'oil', 'Lime wedge', 'leaf', 'brown sugar']",https://tasty.co/recipe/summer-bbq-board,american,No
590,Chicken Cutlets,"['chicken breast', 'lemon wedge', 'parsley', 'oil', 'flour', 'panko breadcrumb', 'egg', 'cheese']",https://tasty.co/recipe/chicken-cutlets,american,No
591,Mini Muffulettas,"['oil', 'mortadella', 'caper', 'salami', 'kalamata', 'celery seed', 'mini boule', 'sopressata', 'giardiniera', 'cheese']",https://tasty.co/recipe/mini-muffulettas,italian,No
595,Loco Moco Short Rib Tacos,"['sugar', 'soy sauce', 'bone beef rib', 'oil', 'ketchup', 'taco stand', 'onion', 'flour', 'garlic', 'instant', 'light part', 'grain rice', 'worcestershire sauce', 'sodium beef broth', 'egg']",https://tasty.co/recipe/loco-moco-short-rib-tacos,american,No
595,Loco Moco Short Rib Tacos,"['sugar', 'soy sauce', 'bone beef rib', 'oil', 'ketchup', 'taco stand', 'onion', 'flour', 'garlic', 'instant', 'light part', 'grain rice', 'worcestershire sauce', 'sodium beef broth', 'egg']",https://tasty.co/recipe/loco-moco-short-rib-tacos,american,No
596,Jibarito Sandwich,"['lime', 'adobo', 'flank steak', 'ketchup', 'cilantro', 'mayonnaise', 'plantain', 'oil', 'onion', 'garlic', 'avocado', 'tomato', 'orange', 'lettuce', 'cheese']",https://tasty.co/recipe/jibarito-sandwich,latin_american,No
596,Jibarito Sandwich,"['lime', 'adobo', 'flank steak', 'ketchup', 'cilantro', 'mayonnaise', 'plantain', 'oil', 'onion', 'garlic', 'avocado', 'tomato', 'orange', 'lettuce', 'cheese']",https://tasty.co/recipe/jibarito-sandwich,american,No
596,Jibarito Sandwich,"['lime', 'adobo', 'flank steak', 'ketchup', 'cilantro', 'mayonnaise', 'plantain', 'oil', 'onion', 'garlic', 'avocado', 'tomato', 'orange', 'lettuce', 'cheese']",https://tasty.co/recipe/jibarito-sandwich,latin_american,No
597,Grapefruit Salad With Thai Curried Coconut Dressing As Made By Arnold Myint,"['shallot', 'cilantro', 'dill frond', 'fresno chilie', 'sprout', 'coconut', 'corn starch flour', 'thai curry paste', 'lime juice', 'grapefruit', 'bean', 'dark nectar', 'peanut', 'oil canola vegetable', 'cabbage', 'leaf', 'fat milk', 'sunflower green']",https://tasty.co/recipe/grapefruit-salad-with-thai-curried-coconut-dressing-as-made-by-arnold-myint,thai,Yes
600,Skillet Chicken Breasts,"['chicken breast', 'oil']",https://tasty.co/recipe/skillet-chicken-breasts,american,Yes
602,Cast Iron Skillet Pizza,"['sausage', 'pizza sauce', 'premade pizza dough', 'onion', 'flour', 'olive', 'mushroom', 'pepperoni', 'cheese', 'bell pepper']",https://tasty.co/recipe/cast-iron-skillet-pizza,american,No
603,NiÃ§oise Salad,"['bean', 'radish', 'cucumber', 'potato', 'dijon mustard', 'tuna', 'champagne vinegar', 'oil', 'garlic', 'kalamata', ' boston lettuce leaf', 'egg']",https://tasty.co/recipe/nicoise-salad,french,No
604,Birria Tacos As Made By Burrito Feliz Philly,"['pasilla chile', 'cumin', 'vinegar', 'table', 'cilantro', 'guajillo chile', 'bone beef rib shoulder lamb beef cheek beef chuck', 'tortilla', 'ancho chile', 'onion', 'garlic', 'bay leaf', 'oregano', 'cheese']",https://tasty.co/recipe/birria-tacos-as-made-by-burrito-feliz-philly,latin_american,No
605,Instant Pot Beef Stew,"['tomato paste', 'cornstarch', 'worcestershire sauce', 'celery stalk bias', 'beef broth', 'parsley', 'onion', 'oil', 'gold potato', 'garlic', 'chuck roast', 'pea', 'thyme', 'carrot bias']",https://tasty.co/recipe/instant-pot-beef-stew,american,No
607,Ackee Scramble,"['butter', 'chilli', 'puree', 'parsley', 'leek half moon', 'sauce spice', 'ackee', 'spring onion onion']",https://tasty.co/recipe/ackee-scramble,latin_american,Yes
609,Chipotle Chicken Burritos,"['flour tortilla', 'package Hardwood Smoked Chicken', 'heavy cream', 'cumin', 'adobo sauce', 'lime', 'cilantro', 'pico gallo', 'rice', 'avocado', 'tomato', 'cheese']",https://tasty.co/recipe/chipotle-chicken-burritos,latin_american,Yes
610,Air Fryer Fried Chicken,"['paprika', 'buttermilk', 'honey', 'onion', 'flour', 'chicken drumstick', 'egg']",https://tasty.co/recipe/air-fryer-fried-chicken,american,No
613,Jamaican Curry Chicken As Made By Popcaan,"['tomato', 'squash', 'allspice berry', 'apple cider vinegar', 'chicken thigh', 'chicken breast', 'oil', 'thyme', 'curry powder', 'ginger', 'chicken bouillon', 'carrot', 'russet potato', 'scallion', 'scotch bonnet', 'garlic', 'rice', 'bell pepper']",https://tasty.co/recipe/jamaican-curry-chicken-as-made-by-popcaan,latin_american,No
613,Jamaican Curry Chicken As Made By Popcaan,"['tomato', 'squash', 'allspice berry', 'apple cider vinegar', 'chicken thigh', 'chicken breast', 'oil', 'thyme', 'curry powder', 'ginger', 'chicken bouillon', 'carrot', 'russet potato', 'scallion', 'scotch bonnet', 'garlic', 'rice', 'bell pepper']",https://tasty.co/recipe/jamaican-curry-chicken-as-made-by-popcaan,latin_american,No
614,Biscuit Bao Buns,"['Glazed Pork Belly', 'flaky biscuit', 'cilantro', 'leaf']",https://tasty.co/recipe/biscuit-bao-buns,american,Yes
615,Instant Pot Pulled Pork,"['paprika', 'coleslaw', 'cumin', 'chicken stock', 'bun', 'BBQ sauce', 'pork shoulder', 'oil', 'mustard', 'brown sugar']",https://tasty.co/recipe/instant-pot-pulled-pork,american,No
617,Cacio E Pepe Pizza,"['ice', 'pecorino romano', 'heavy cream', 'oil', 'milk ricotta', 'mozzarella', 'yeast', 'cheese']",https://tasty.co/recipe/cacio-e-pepe-pizza,italian,No
622,Hweh (Sashimi) With Korean Chogochujang Dipping Sauce,"['sashimi grade salmon', 'sugar', 'vinegar', 'sesame seed', 'perilla leaf', 'leaf lettuce', 'halibut', 'tuna', 'rice', 'garlic', 'Korean paste']",https://tasty.co/recipe/hweh-sashimi-with-korean-chogochujang-dipping-sauce,korean,No
623,Hawaiian BBQ Pulled Jackfruit Pizza,"['rice vinegar', 'caster sugar', 'cinnamon', 'oregano', 'ginger', 'rocket', 'ketchup', 'jackfruit', 'bread flour', 'yeast', 'paprika', 'onion', 'cheese', 'passata', 'cayenne', 'oil', 'garlic', 'brown sugar', 'pineapple choppedd']",https://tasty.co/recipe/hawaiian-bbq-pulled-jackfruit-pizza,italian,No
623,Hawaiian BBQ Pulled Jackfruit Pizza,"['rice vinegar', 'caster sugar', 'cinnamon', 'oregano', 'ginger', 'rocket', 'ketchup', 'jackfruit', 'bread flour', 'yeast', 'paprika', 'onion', 'cheese', 'passata', 'cayenne', 'oil', 'garlic', 'brown sugar', 'pineapple choppedd']",https://tasty.co/recipe/hawaiian-bbq-pulled-jackfruit-pizza,american,No
624,Quick Korean Knife-Cut Noodle Soup (Kalguksu),"['noodle', 'thai chile', 'anchovy', 'zucchini matchstick', 'kombu kelp', 'shiitake mushroom', 'garlic', 'thai chile tase', 'carrot matchstick']",https://tasty.co/recipe/quick-korean-knife-cut-noodle-soup-kalguksu,korean,Yes
625,Prawn Paste Chicken (Har Cheong Gai),"['bicarbonate soda', 'sugar', 'egg', 'oil', 'potato starch', 'chicken mid wing', 'Lime wedge', 'wine', 'shrimp sauce', 'oil', 'oyster sauce']",https://tasty.co/recipe/prawn-paste-chicken-har-cheong-gai,chinese,No
627,Korean Pork Neck Soup,"['bean sprout', 'pork neck bone', 'ginger', 'perilla leaf', 'chile flake gochugaru', 'onion', 'soybean paste doejang', 'gold potato', 'rice', 'garlic', 'daisy leaf', 'wine', 'perilla seed powder', 'paste gochujang', 'leaf cabbage']",https://tasty.co/recipe/korean-pork-neck-soup,korean,No
628,BBQ Chipped Ham Rolls,"['deli', 'relish', 'onion', 'pizza dough', 'BBQ sauce choice']",https://tasty.co/recipe/bbq-chipped-ham-rolls,american,No
629,Cereal Prawns,"['butter', 'cornstarch', 'flavour cereal drink', 'curry leaf', 'sugar', 'chilli', 'milk powder', 'flour', 'chicken powder', 'egg', 'prawn']",https://tasty.co/recipe/cereal-prawns,chinese,No
630,Ultimate Spicy Grilled Cheese,"['Cabot Pepper Jack Cheese', 'jalapeno', 'habanero', 'potato chip', 'sourdough bread', 'onion']",https://tasty.co/recipe/ultimate-spicy-grilled-cheese,american,No
631,Spaghetti Squash Casserole,"['beef', 'spaghetti', 'onion', 'oil', 'garlic', 'tomato', 'basil leaf', 'cheese']",https://tasty.co/recipe/spaghetti-squash-casserole,american,No
633,Salted Honey Apple Brie Grilled Cheese,"['Dijon mustard', 'honey', 'butter', 'granny smith apple', 'fruit nut bread bread choice', 'cheese']",https://tasty.co/recipe/salted-honey-apple-brie-grilled-cheese,american,Yes
635,End Of Summer Corn Risotto,"['sodium chicken stock stock', 'butter', 'wine', 'arborio rice', 'onion', 'basil', 'corn', 'herb', 'cheese']",https://tasty.co/recipe/end-of-summer-corn-risotto,italian,No
638,Instant Pot Pulled Chicken,"['barbecue sauce', 'bun', 'oil', 'sodium broth']",https://tasty.co/recipe/instant-pot-pulled-chicken,american,No
639,Jibarito Sandwiches,"['adobo', 'flank steak', 'ketchup', 'mayonnaise', 'plantain', 'oil', 'onion', 'garlic', 'lime juice', 'avocado', 'cilantro tender stem', 'tomato', 'orange juice', 'lettuce', 'cheese']",https://tasty.co/recipe/jibarito-sandwiches,american,No
640,Air Fryer Fish & Chips,"['idaho potato fry', 'paprika', 'cod strip', 'lemon', 'tartar sauce', 'oil', 'flour', 'panko breadcrumb', 'egg']",https://tasty.co/recipe/air-fryer-fish-chips,british,No
642,Crispy Chicken Thighs,"['lemon', 'oil', 'chicken thigh']",https://tasty.co/recipe/crispy-chicken-thighs,american,No
643,Vietnamese Lemongrass BBQ Pork (Thá»‹t NÆ°á»›ng) As Made By Omsom,"['packet Omsom Lemongrass BBQ Starter', 'bean sprout', 'cilantro leaf', 'sugar', 'lime', ' lettuce', 'cucumber', 'Vermicelli Rice Bowl', 'peanut', 'rice noodle', 'garlic', 'oil canola vegetable', 'pork shoulder pork', 'eye chile']",https://tasty.co/recipe/vietnamese-lemongrass-bbq-pork-thit-nuong-as-made-by-omsom,vietnamese,No
646,Korean Rice Cake Soup (Tteokguk) As Made By Jasmine,"['room temperature rice cake', 'beef flank brisket', 'anchovy', 'sheet', 'onion', 'oil', 'garlic', 'rice cake', 'egg']",https://tasty.co/recipe/korean-rice-cake-soup-tteokguk-as-made-by-jasmine,korean,No
648,Grilled Cheese With Smoky Tomato Jam,"['paprika', 'cumin', 'cherry tomato', 'cabot butter', 'apple cider vinegar', 'sourdough bread', 'ginger', 'Cabot Seriously Sharp Cheddar Cheese', 'brown sugar']",https://tasty.co/recipe/grilled-cheese-with-smoky-tomato-jam,american,No
650,Easy Ramen,"['butter', 'sesame', 'sesame seed', 'ginger', 'mayonnaise', 'onion', 'oil', 'garlic', 'pack Maruchan ramen', 'corn', 'egg']",https://tasty.co/recipe/easy-ramen,japanese,No
651,Takoyaki,"['takoyaki sauce', 'ginger', 'takoyaki plate', 'onion', 'mayonnaise', 'oil', 'flour', 'tempura', 'dashi stock powder', 'katsuobushi bonito', 'seaweed flake', 'egg', 'takoyaki turner']",https://tasty.co/recipe/takoyaki,japanese,Yes
653,Kimchi Stew (Kimchi Jjigae),"['kelp', 'sugar', 'kimchi juice', 'anchovy', 'pork', 'sesame', 'chile flake gochugaru', 'onion', 'oil', 'rice', 'garlic', 'shiitake mushroom stem', 'tofu']",https://tasty.co/recipe/kimchi-stew-kimchi-jjigae,korean,No
654,Korean Grilled Pork Belly (Samgyeopsal),"['sugar', 'chili paste gochujang', 'pork', 'perilla leaf', 'leaf lettuce', 'mirin', 'garlic', 'soybean paste doenjang', 'oil', 'jalapenoes']",https://tasty.co/recipe/korean-grilled-pork-belly-samgyeopsal,korean,Yes
655,Yaki Stir-Fried Udon Noodles (Vegan),"['nori', 'noodle', 'soy sauce', 'vinegar', 'sesame seed', 'onion', 'spring', 'oil', 'shiitake mushroom', 'cabbage', 'carrot', 'garlic', 'mirin', 'oil', 'oyster sauce']",https://tasty.co/recipe/yaki-stir-fried-udon-noodles-vegan,japanese,No
657,Korean Cold Noodles (Mul Naengmyeon),"['onion', 'radish', 'sugar', 'naengmyeon buckwheat potato', 'noodle', 'flank steak', 'seaweed', 'sesame seed', 'ginger', 'cucumber', 'kimchi', 'soup sauce', 'egg', 'beef stock', 'vinegar']",https://tasty.co/recipe/korean-cold-noodles-mul-naengmyeon,korean,No
661,Tomato And Roasted Garlic Pizza Pie,"[' garlic', 'Walmart Beefsteak Slicing Tomatoes', 'thyme leaf', 'fresh', 'mayonnaise', 'oil', 'pizza dough circle', 'cheese']",https://tasty.co/recipe/tomato-and-roasted-garlic-pizza-pie,italian,No
664,Air Fryer Falafel,"['paprika', 'cumin', 'shallot', 'cilantro', 'pita', 'parsley', 'scallion light part', 'cucumber', 'onion', 'flour', 'tomato', 'chickpea', 'hummu']",https://tasty.co/recipe/air-fryer-falafel,middle_eastern,No
667,Bannock Pizza As Made By Paul Natrall,"['barbecue sauce', 'sugar', 'cherry tomato', 'basil leaf garnishtorn', 'prosciutto', 'flour', 'cheese']",https://tasty.co/recipe/bannock-pizza-as-made-by-paul-natrall,latin_american,No
